url,canonical_url,content_sha256,search_term,agent,fetched_at,http_status,archive_url,paywall,source_tier,primary_or_synthesis,recency_year,summary
https://www.infralovers.com/blog/2026-02-22-architektur-patterns-dark-factory/,https://www.infralovers.com/blog/2026-02-22-architektur-patterns-dark-factory/,10a7c6e856087a80b7cf87c5a50eaa53a8125f9c3ad2bf4e4d8fe04d3329899a,dark factory architecture pattern level 4,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"architecture/IaC framing: Infralovers (Feb 2026) describes Dark Factory as Level-4/5 spec-driven architecture; concedes adoption is concentrated at Anthropic and StrongDM and that AI-accelerated brownfield work shows 48% speed gain but no improvement in codebase understanding."
https://retool.com/blog/vibe-coding-risks,https://retool.com/blog/vibe-coding-risks,3c494aceaf9e95863efbee0a97de11515a1056fde961c62157736d7e8b296e88,vibe coding enterprise risks pitfalls,domains,2026-05-06T00:00:00Z,200,,false,2,synthesis,2026,"enterprise/CRUD: Retool argues vibe/dark-factory coding is fine for prototypes and simple CRUD but breaks in production systems handling real data, multi-team permissions, or HIPAA/SOX/GDPR compliance."
https://cognition.ai/blog/devin-annual-performance-review-2025,https://cognition.ai/blog/devin-annual-performance-review-2025,573e8d583289caefb981bc48b70260cf7ddd6bd38660bdb85909f085c3bda60b,Cognition Devin annual review production case,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"fintech/enterprise migration: Cognition's 2025 Devin review documents Visma (fintech, doubled productivity), Nubank (6M LOC migration), Goldman Sachs, Santander, EightSleep (3x data features), Litera (40% test-coverage lift, 93% faster regressions), and Oracle Java migration (14x faster); failure modes are ambiguous specs and mid-task scope changes, not domain-specific."
https://claude.com/customers/rakuten,https://claude.com/customers/rakuten,005d0202b7b01c3d5a63cd56381931e80ee277445988a401b4771faaa55bf9f1,Rakuten Claude Code autonomous 12.5M lines,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"ML/infra (vLLM): Rakuten engineer ran Claude Code autonomously for 7 hours over a 12.5M-line vLLM codebase, hitting 99.9% numerical accuracy on an activation-vector extraction port; cited as the touchstone case for autonomous coding on large open-source ML infrastructure."
https://resources.anthropic.com/hubfs/2026%20Agentic%20Coding%20Trends%20Report.pdf,https://resources.anthropic.com/hubfs/2026%20Agentic%20Coding%20Trends%20Report.pdf,c0bad869f9e3e76484a0f06aad5c4015eaf5ad1d7286e684516d769f9988478a,Anthropic 2026 agentic coding trends report,domains,2026-05-06T00:00:00Z,200,,false,2,synthesis,2026,"cross-domain enterprise: Anthropic's 2026 trends report documents agent adoption beyond engineering (sales, legal, ops, marketing, security analysis); enterprise wins include Rakuten 99.9%/12.5M, TELUS 30% faster + 500k hours saved, Zapier 89-97% adoption with 800+ agents, CRED 2x execution."
https://blog.bytebytego.com/p/how-stripes-minions-ship-1300-prs,https://blog.bytebytego.com/p/how-stripes-minions-ship-1300-prs,a955e8c00a1b8419ff9fe9c163481ee2d0cbef9c4ffbda430ba0ec1d63664bea,Stripe Minions 1300 PRs internal tooling,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"fintech/internal tooling: ByteByteGo's writeup on Stripe Minions confirms 1300 PRs/week with zero human-written code in payments monorepo; emphasizes isolated dev VMs and tool-budget pruning (~15 of 400+ tools)."
https://abaditya.com/2026/03/05/the-dark-factory-engineering-teams-that-run-with-the-lights-off/,https://abaditya.com/2026/03/05/the-dark-factory-engineering-teams-that-run-with-the-lights-off/,b05a471aaaba3c48dd19b3305d0e16b0a14603e0a42c6336451d698f401eab2c,dark factory engineering team practitioner reflection,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"practitioner reflection across domains: Aditya treats the Dark Factory as an organizational pattern, arguing the bottleneck shifts to spec quality across all domains and listing high-risk excludes (user data, production infra, novel business logic)."
https://www.strongdm.com/blog/the-strongdm-software-factory-building-software-with-ai,https://www.strongdm.com/blog/the-strongdm-software-factory-building-software-with-ai,62ca3ac4ddbfc1c74421f68a7cf3208e03bc652665dc1b6f7f20a535a69a112c,StrongDM software factory security software,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"security software (the original Dark Factory in production): StrongDM's own blog describes building privileged-access security software with agents that write and review all code; the most counter-intuitive domain for unreviewed code, made tractable by external scenario sets and Digital Twin Universe."
https://attractgroup.com/blog/security-and-compliance-in-the-age-of-vibe-coding/,https://attractgroup.com/blog/security-and-compliance-in-the-age-of-vibe-coding/,4bcac8b1d85cbcc8a9960d654265b2f60efe4b1621489b474fd19cceddcd1acf,vibe coding security compliance fintech regulated,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"fintech/regulated: Attract Group surveys security and compliance failure modes of vibe/dark-factory coding for fintech and regulated workloads; emphasizes audit-trail and access-control gaps that scale to compliance violations."
https://arxiv.org/abs/2605.00803,https://arxiv.org/abs/2605.00803,4bf41f4473c7aee000d08433afd52aa2d8a1feaa55db81bb6c327af44cae0a2b,AutoMat coding agents reproduce computational materials science,domains,2026-05-06T00:00:00Z,200,,false,1,primary,2026,"scientific computing/computational materials science: AutoMat benchmark of 85 SME-curated claims finds best agent succeeds only 54.1% end-to-end, failing on incomplete procedures, methodological deviations, and execution fragility — direct evidence Dark-Factory autonomy breaks in scientific reproducibility."
