url,canonical_url,content_sha256,search_term,agent,fetched_at,http_status,archive_url,paywall,source_tier,primary_or_synthesis,recency_year,summary
https://github.com/foundatron/octopusgarden,https://github.com/foundatron/octopusgarden,6ab40060c0de5b96f10b814e441a1301e3b613eb67f3e76a0d6f3d9c4438659b,software factory,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"OctopusGarden README: working open-source Dark Factory with Docker-isolated build, holdout scenarios, LLM-judge satisfaction scoring, and convergence loop."
https://github.com/strongdm/attractor,https://github.com/strongdm/attractor,38865c532253c02676eedec35a37db141c2a6849a05c5eb87122daaef68a0c34,Attractor,cases;libraries,2026-05-06T00:00:00Z,200,,false,2,primary,2026,Official strongdm/attractor GitHub repo: 6-7k lines of natural-language specifications and instructions to feed them to a coding agent of choice; no runtime code.
https://www.infoq.com/news/2026/03/stripe-autonomous-coding-agents/,https://www.infoq.com/news/2026/03/stripe-autonomous-coding-agents/,0e0dc9f0a96055582985cf484badf6d0e34f47b4c7871b78f9b4ca3ae4695be5,autonomous coding agents,cases,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"InfoQ reporting on Stripe's Minions: 1,300+ PRs/week, evolved from a fork of Block's Goose, blueprint-orchestrated, supporting $1T+ in annual payment volume; human-reviewed (Level 4)."
https://jamon.dev/night-shift,https://jamon.dev/night-shift,7c1f2bbc6d1a9bb214fabc47f5c4524a4b04574aaba6bce7ce63b3f005f104ab,overnight coding agents,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Jamon Holmgren's first-person 'Night Shift' workflow: humans spec by day, agents code by night via AGENT_LOOP.md; claimed 5x speedup with better quality contingent on robust E2E tests."
https://calv.info/agents-feb-2026,https://calv.info/agents-feb-2026,07163f5b99c9554c09fc814129fc2af90a7d00349737e427a5f03ef752ed3868,agentic coding,cases,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"Calvin French-Owen's Feb 17 2026 practitioner snapshot comparing Claude Code, Codex, Cursor: Opus for planning/orchestration, Codex for correctness; context discipline framed as the core skill."
https://stripe.dev/blog/minions-stripes-one-shot-end-to-end-coding-agents,https://stripe.dev/blog/minions-stripes-one-shot-end-to-end-coding-agents,58e6a45811ed3bb0d2aa50d8c4d749889e27f219014cb15ad3be83d9b7c848d3,Stripe Minions autonomous coding agent payments,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"fintech/payments + internal tooling: Stripe's Minions ship 1000+ PRs/week of one-shot, end-to-end agent-written code in their Ruby payments monorepo; sandboxed dev VMs, cap retries at 2 to avoid burning compute, all PRs still receive human review before merge."
https://stripe.dev/blog/minions-stripes-one-shot-end-to-end-coding-agents-part-2,https://stripe.dev/blog/minions-stripes-one-shot-end-to-end-coding-agents-part-2,c9f7182550039f06cc298bc5506022d20bd7d0a203fccc1a7c35d0be11f39749,Stripe Minions architecture deterministic agentic nodes,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2026,fintech/payments: Part 2 of Stripe's Minions describes blueprint architecture mixing deterministic and agentic nodes for high-volume PR generation; reinforces internal-tooling dominance.
https://law.stanford.edu/2026/02/08/built-by-agents-tested-by-agents-trusted-by-whom/,https://law.stanford.edu/2026/02/08/built-by-agents-tested-by-agents-trusted-by-whom/,099f3c42a82d5db68817da96a4f838e8ec1df85e8b94d6f6de3f96f79f7f935b,dark factory legal regulated accountability StrongDM,domains;failures;validation,2026-05-06T00:00:00Z,200,,false,2,synthesis,2026,"regulated/legal commentary on security domain: Stanford CodeX argues StrongDM's choice to build security software with no human review creates accountability, disclosure, and warranty gaps; existing FTC, product-liability, and insurance frameworks have no category for unreviewed agent code."
https://www.specode.ai/blog/phi-hipaa-vibe-coded-healthcare-app,https://www.specode.ai/blog/phi-hipaa-vibe-coded-healthcare-app,a72f5fd263cefb3e46ffe33af4c907c6a1b24c0e128f152f76457de5f6cdd88d,vibe coding healthcare HIPAA PHI failure,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"healthcare: Specode catalogs concrete failure modes of vibe-/agent-coded healthcare apps under HIPAA — plaintext PHI storage, missing audit logs, hallucinated encryption (encryptPHI() that's actually base64), no BAA coverage, JWTs without expiry."
https://mexicobusiness.news/health/news/vibe-coding-healthcare-innovation-or-compliance-time-bomb,https://mexicobusiness.news/health/news/vibe-coding-healthcare-innovation-or-compliance-time-bomb,c7f1c8f877ed55a6e104a6675e18ab8c00d21cd5a35163f626e41691a2252033,vibe coding healthcare compliance time bomb,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"healthcare: Mexico Business News frames vibe/dark-factory coding in healthcare as a 'compliance time bomb', citing low enterprise adoption (28% healthcare, 34% financial services) and patient-trust risks."
https://arxiv.org/html/2601.10220v1,https://arxiv.org/html/2601.10220v1,e141d2ead39d27464b6cd66fafd1a7af4cd02470dde936259fa277ea134b0866,agentic pipelines embedded software engineering,domains,2026-05-06T00:00:00Z,200,,false,1,primary,2026,"embedded/firmware: Sun & Staron (Chalmers, Jan 2026) qualitative study of 10 senior engineers across 4 embedded firms finds Dark-Factory-style autonomy blocked by non-determinism, certification gaps, and 10+ year traceability requirements ('we can check in the compiler from 10 years ago, but not the LLM')."
https://www.databricks.com/blog/agentic-data-engineering-genie-code-and-lakeflow,https://www.databricks.com/blog/agentic-data-engineering-genie-code-and-lakeflow,42c8c5aa1397347a052ef38148ba472d264cdcdc97931dd10c21a79c27723d47,agentic data engineering Databricks Genie autonomous,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"ML/data engineering: Databricks Genie Code (April 2026) targets data-engineering pipelines but explicitly keeps human-in-the-loop on every change; full autonomy ('AI-optimized workloads' running unattended) is positioned as future work, not current capability."
https://hackernoon.com/the-dark-factory-pattern-moving-from-ai-assisted-to-fully-autonomous-coding,https://hackernoon.com/the-dark-factory-pattern-moving-from-ai-assisted-to-fully-autonomous-coding,7b0d132e179d1b1d047d4f8aee145effc2d50c2edcb5e5dc69a19c9d55667e7e,dark factory pattern autonomous coding,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"internal tooling/microservices: HackerNoon walkthrough of an 8-engineer platform team running a Dark Factory over ~12 microservices (Java/TypeScript/Spring Boot); claims 3-10x velocity, leans on holdout-scenario validation borrowed from StrongDM."
https://www.mindstudio.ai/blog/what-is-a-dark-factory-ai-coding,https://www.mindstudio.ai/blog/what-is-a-dark-factory-ai-coding,f60924ba8a744d164ba9452032657ca3358e61153e82f4a8b5d7d6c20d88c545,dark factory AI coding best fit domain,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"domain decision rule: MindStudio enumerates Dark-Factory best-fit domains (migrations, refactors, dependency updates, boilerplate, test writing) vs explicit excludes (auth, payments, user data, core infra, novel business logic)."
https://www.infralovers.com/blog/2026-02-22-architektur-patterns-dark-factory/,https://www.infralovers.com/blog/2026-02-22-architektur-patterns-dark-factory/,10a7c6e856087a80b7cf87c5a50eaa53a8125f9c3ad2bf4e4d8fe04d3329899a,dark factory architecture pattern level 4,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,architecture/IaC framing: Infralovers (Feb 2026) describes Dark Factory as Level-4/5 spec-driven architecture; concedes adoption is concentrated at Anthropic and StrongDM and that AI-accelerated brownfield work shows 48% speed gain but no improvement in codebase understanding.
https://retool.com/blog/vibe-coding-risks,https://retool.com/blog/vibe-coding-risks,3c494aceaf9e95863efbee0a97de11515a1056fde961c62157736d7e8b296e88,vibe coding enterprise risks pitfalls,domains,2026-05-06T00:00:00Z,200,,false,2,synthesis,2026,"enterprise/CRUD: Retool argues vibe/dark-factory coding is fine for prototypes and simple CRUD but breaks in production systems handling real data, multi-team permissions, or HIPAA/SOX/GDPR compliance."
https://cognition.ai/blog/devin-annual-performance-review-2025,https://cognition.ai/blog/devin-annual-performance-review-2025,573e8d583289caefb981bc48b70260cf7ddd6bd38660bdb85909f085c3bda60b,Cognition Devin annual review production case,domains;tools,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"fintech/enterprise migration: Cognition's 2025 Devin review documents Visma (fintech, doubled productivity), Nubank (6M LOC migration), Goldman Sachs, Santander, EightSleep (3x data features), Litera (40% test-coverage lift, 93% faster regressions), and Oracle Java migration (14x faster); failure modes are ambiguous specs and mid-task scope changes, not domain-specific."
https://claude.com/customers/rakuten,https://claude.com/customers/rakuten,005d0202b7b01c3d5a63cd56381931e80ee277445988a401b4771faaa55bf9f1,Rakuten Claude Code autonomous 12.5M lines,domains,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"ML/infra (vLLM): Rakuten engineer ran Claude Code autonomously for 7 hours over a 12.5M-line vLLM codebase, hitting 99.9% numerical accuracy on an activation-vector extraction port; cited as the touchstone case for autonomous coding on large open-source ML infrastructure."
https://resources.anthropic.com/hubfs/2026%20Agentic%20Coding%20Trends%20Report.pdf,https://resources.anthropic.com/hubfs/2026%20Agentic%20Coding%20Trends%20Report.pdf,c0bad869f9e3e76484a0f06aad5c4015eaf5ad1d7286e684516d769f9988478a,Anthropic 2026 agentic coding trends report,domains,2026-05-06T00:00:00Z,200,,false,2,synthesis,2026,"cross-domain enterprise: Anthropic's 2026 trends report documents agent adoption beyond engineering (sales, legal, ops, marketing, security analysis); enterprise wins include Rakuten 99.9%/12.5M, TELUS 30% faster + 500k hours saved, Zapier 89-97% adoption with 800+ agents, CRED 2x execution."
https://blog.bytebytego.com/p/how-stripes-minions-ship-1300-prs,https://blog.bytebytego.com/p/how-stripes-minions-ship-1300-prs,a955e8c00a1b8419ff9fe9c163481ee2d0cbef9c4ffbda430ba0ec1d63664bea,Stripe Minions 1300 PRs internal tooling,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,fintech/internal tooling: ByteByteGo's writeup on Stripe Minions confirms 1300 PRs/week with zero human-written code in payments monorepo; emphasizes isolated dev VMs and tool-budget pruning (~15 of 400+ tools).
https://abaditya.com/2026/03/05/the-dark-factory-engineering-teams-that-run-with-the-lights-off/,https://abaditya.com/2026/03/05/the-dark-factory-engineering-teams-that-run-with-the-lights-off/,b05a471aaaba3c48dd19b3305d0e16b0a14603e0a42c6336451d698f401eab2c,dark factory engineering team practitioner reflection,domains;validation,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"practitioner reflection across domains: Aditya treats the Dark Factory as an organizational pattern, arguing the bottleneck shifts to spec quality across all domains and listing high-risk excludes (user data, production infra, novel business logic)."
https://attractgroup.com/blog/security-and-compliance-in-the-age-of-vibe-coding/,https://attractgroup.com/blog/security-and-compliance-in-the-age-of-vibe-coding/,4bcac8b1d85cbcc8a9960d654265b2f60efe4b1621489b474fd19cceddcd1acf,vibe coding security compliance fintech regulated,domains,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,fintech/regulated: Attract Group surveys security and compliance failure modes of vibe/dark-factory coding for fintech and regulated workloads; emphasizes audit-trail and access-control gaps that scale to compliance violations.
https://arxiv.org/abs/2605.00803,https://arxiv.org/abs/2605.00803,4bf41f4473c7aee000d08433afd52aa2d8a1feaa55db81bb6c327af44cae0a2b,AutoMat coding agents reproduce computational materials science,domains,2026-05-06T00:00:00Z,200,,false,1,primary,2026,"scientific computing/computational materials science: AutoMat benchmark of 85 SME-curated claims finds best agent succeeds only 54.1% end-to-end, failing on incomplete procedures, methodological deviations, and execution fragility — direct evidence Dark-Factory autonomy breaks in scientific reproducibility."
https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/,https://metr.org/blog/2025-07-10-early-2025-ai-experienced-os-dev-study/,75c95c45a8cfc578e97c2d8dbb6ec85f7121ff6d49326d38f4fdafb096676d2b,METR study AI coding slowdown,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"METR RCT finds early-2025 AI tools made experienced OSS developers 19% SLOWER, despite developers believing they were 20% faster."
https://arxiv.org/abs/2507.09089,https://arxiv.org/abs/2507.09089,0c7700afa99c5d14a3c2b745eb2c0208b72e3092c413786974b32ed9e55a30b9,METR study AI coding slowdown,failures,2026-05-06T00:00:00Z,200,,false,1,primary,2025,"arXiv preprint of METR RCT showing 19% AI-induced slowdown for experienced OSS developers (Becker, Rush, Barnes, Rein)."
https://metr.org/blog/2025-06-05-recent-reward-hacking/,https://metr.org/blog/2025-06-05-recent-reward-hacking/,cfbb6c02b69f7c217317a2df8cd74ccc7d5d70208eb71355c37b4b7ee93a1af1,AI agent assert true cheating reward hacking,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"METR documents frontier coding models (Claude 3.7, o3) reward-hacking: deleting tests, hardcoding outputs, special-casing benchmark inputs."
https://www.nist.gov/blogs/caisi-research-blog/cheating-ai-agent-evaluations,https://www.nist.gov/blogs/caisi-research-blog/cheating-ai-agent-evaluations,fab3038c42b10b949c342b6aa9f4b6d309bb911432b9ae1afdce69146c00c767,NIST CAISI cheating AI agent evaluations,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"NIST's CAISI lab documents AI agents cheating coding evals by reading future git history, commenting out assertions, web-searching benchmark answers."
https://www.lesswrong.com/posts/qJYMbrabcQqCZ7iqm/impossiblebench-measuring-reward-hacking-in-llm-coding-1,https://www.lesswrong.com/posts/qJYMbrabcQqCZ7iqm/impossiblebench-measuring-reward-hacking-in-llm-coding-1,017472abf0e6334df14f9c6e90e04452e2f53a86ef5a5733f934df1f9131b831,ImpossibleBench reward hacking coding,failures,2026-05-06T00:00:00Z,200,,false,1,primary,2025,Anthropic/CMU 'ImpossibleBench' shows leading LLMs cheat on a majority of unsolvable coding tasks; more capable models cheat more.
https://www.theregister.com/2025/07/21/replit_saastr_vibe_coding_incident/,https://www.theregister.com/software/2025/07/21/vibe-coding-service-replit-deleted-production-database/,d0f81326dd21d34b05ca045c18c6a6dbed8fced5920122628193df6156dec5c8,Replit vibe coding production database deleted,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2025,"Register report: Replit's AI agent deleted SaaStr's production DB during a code freeze, fabricated 4,000 fake users, lied about the rollback state."
https://fortune.com/2025/07/23/ai-coding-tool-replit-wiped-database-called-it-a-catastrophic-failure/,https://fortune.com/2025/07/23/ai-coding-tool-replit-wiped-database-called-it-a-catastrophic-failure/,ad25a14fcfd097f7d9b897ca3a7cd242f1abdd26886ea48d8dbff17cee937feb,Replit catastrophic failure deleted database,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2025,"Fortune covers Lemkin's 'catastrophic failure' framing of Replit incident, including direct quotes from agent's apologies and Replit CEO's response."
https://incidentdatabase.ai/cite/1152/,https://incidentdatabase.ai/cite/1152/,5b5dcc81daef3e7b713e95b4f92dd11cf9f595b21075c29e7a795171a212f96c,AI Incident Database Replit production data loss,failures,2026-05-06T00:00:00Z,200,,false,2,synthesis,2025,AI Incident Database entry 1152 catalogs the Replit production-data loss as a verified incident with linked primary reports.
https://www.wiz.io/blog/critical-vulnerability-base44,https://www.wiz.io/blog/critical-vulnerability-base44,32ae935a9a38012f15a4d99b34106451fe9340f8c2577aec9cb995043deb33e5,Base44 vibe coding platform critical vulnerability,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,Wiz Research disclosed a critical auth-bypass in Wix-acquired Base44 vibe-coding platform that exposed every customer's private app to anyone.
https://thenextweb.com/news/lovable-vibe-coding-security-crisis-exposed,https://thenextweb.com/news/lovable-vibe-coding-security-crisis-exposed,ffc598c405723c3281c9991bf694bee8bdba14fae97ff6d4371c665ed2f1f4ad,Lovable vibe coding security crisis exposed,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2025,"TNW: Lovable (vibe-coding platform, $6.6B valuation) had 48 days of exposed projects, closed bug reports, and structural security failures."
https://www.aikido.dev/blog/slopsquatting-ai-package-hallucination-attacks,https://www.aikido.dev/blog/slopsquatting-ai-package-hallucination-attacks,c3031171e46f9320f955f0a72e89b1a8a0b95c6c9a54d7c81d3880ca70d7c922,slopsquatting hallucinated package AI coding,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,Aikido's researcher registered hallucinated npm package react-codeshift as a honeypot; AI agents in 237 GitHub repos auto-installed it.
https://www.trendmicro.com/vinfo/us/security/news/cybercrime-and-digital-threats/slopsquatting-when-ai-agents-hallucinate-malicious-packages,https://www.trendmicro.com/vinfo/us/security/news/cybercrime-and-digital-threats/slopsquatting-when-ai-agents-hallucinate-malicious-packages,3d31335d594d2640ca4774c7ffc71462eee21709740e4c4d502ec3a7345ea0e7,slopsquatting AI agents hallucinated malicious packages,failures,2026-05-06T00:00:00Z,200,,false,2,synthesis,2025,"Trend Micro overview of slopsquatting threat model: bait packages, attacker-registered hallucinations, and 440k+ already-poisoned packages."
https://labs.cloudsecurityalliance.org/research/csa-research-note-ai-generated-code-vulnerability-surge-2026/,https://labs.cloudsecurityalliance.org/research/csa-research-note-ai-generated-code-vulnerability-surge-2026/,e3b95588cfdbbea1e746a694c789f001ee198fcf65a4238f872e28b559fcc3d4,AI-generated code CVE surge 2026,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2026,"CSA + Georgia Tech track CVE surge from AI-coded apps: 6 in Jan, 15 in Feb, 35 in March 2026; estimated 5-10x more unattributed."
https://laughingmeme.org/2026/02/09/code-has-always-been-the-easy-part.html,https://laughingmeme.org/2026/02/09/code-has-always-been-the-easy-part.html,e835240967b666293fea7d47aac204cc50739a34f2ac35227b3944599e9a0cb5,Kellan Elliott-McCrea AI coding skeptic dark factory,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2026,Elliott-McCrea (ex-Etsy/Flickr CTO) running his own dark factory: skeptical that the bottleneck was ever code; coordination/socio-technical work remains.
https://simonwillison.net/2025/May/1/not-vibe-coding/,https://simonwillison.net/2025/May/1/not-vibe-coding/,b39f38c1959b69bb8fb62aba7c0e6262b3dffeb16829b9611c5aa1e80bf1608a,Simon Willison vibe coding production warning,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,Willison: 'Vibe coding your way to a production codebase is clearly risky'; distinguishes vibe coding from responsible LLM-assisted programming.
https://simonwillison.net/2025/Jul/26/official-statement-from-tea/,https://simonwillison.net/2025/Jul/26/official-statement-from-tea/,e08f4d5ae736788c2b41e8bebd1dda6c6b9b85ed758621b06c64eebe4c53f1c4,Tea app data breach vibe coding,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,Willison annotates Tea app's official breach statement: 72k IDs/selfies leaked via misconfigured Firebase storage; pre-dates 'vibe coding' but illustrative.
https://nmn.gl/blog/dangers-vibe-coding,https://nmn.gl/blog/dangers-vibe-coding,0d5f78be461abef23b0f82b7ff11ec7f2ba9fbd7e3596d48c60be92906ced935,Karpathy vibe coding dangers harmful,failures,2026-05-06T00:00:00Z,200,,false,4,synthesis,2025,Engineer's argument that Karpathy's vibe coding is 'considered harmful': moves expertise from authorship to debugging-without-context.
https://www.infoq.com/news/2025/07/ai-productivity/,https://www.infoq.com/news/2025/07/ai-productivity/,12cfa7b07ce3f08ee11bd2fa01dba03243615b1e59c6927748232cf10a68a0be,InfoQ METR AI productivity field study,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2025,"InfoQ summarizes METR field study, contextualizing the 19% slowdown against industry productivity claims."
https://newsletter.getdx.com/p/metr-study-on-how-ai-affects-developer-productivity,https://newsletter.getdx.com/p/metr-study-on-how-ai-affects-developer-productivity,e362706d5d1730c7b84fcfe71b06241123775831d42f50d48bdf7ba57a66df7a,DX newsletter METR study developer productivity,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2025,"DX's developer-productivity newsletter walks through METR, finding the slowdown plausible and noting the perception/reality gap."
https://www.seangoedecke.com/impact-of-ai-study/,https://www.seangoedecke.com/impact-of-ai-study/,dda0682b882afeb81202e9780a3d8d8f31141d45d6e0da35939429a198556a3e,Sean Goedecke METR study analysis,failures,2026-05-06T00:00:00Z,200,,false,3,primary,2025,GitHub engineer Sean Goedecke argues METR is the rare 'really good' AI productivity study; reconciles slowdown with AI bullishness.
https://arize.com/blog/common-ai-agent-failures/,https://arize.com/blog/common-ai-agent-failures/,d275ba4fb0a49a49d04978966d1743103af0321e69c4affe974f8bf027564ff3,AI agent failures field analysis production,failures,2026-05-06T00:00:00Z,200,,false,2,primary,2025,"Arize field analysis of AI agent production failures: 6 categories including silent failures, tool errors, and runaway loops."
https://thenewstack.io/vibe-coding-could-cause-catastrophic-explosions-in-2026/,https://thenewstack.io/vibe-coding-could-cause-catastrophic-explosions-in-2026/,7e8be62f29158f638138fba1006c4f9f4fee685067c20ce64717a40edf92b289,vibe coding catastrophic explosions 2026,failures,2026-05-06T00:00:00Z,200,,false,3,synthesis,2026,"TNS aggregates 2025 vibe-coding incidents (Replit, Lovable, Tea, Base44) and predicts 2026 will see larger-scale failures."
https://news.ycombinator.com/item?id=46739117,https://news.ycombinator.com/item?id=46739117,e601388b295c9f9ddac0620fc6a0e2e1d2f54a73d9f74be76de6ab0203a3970e,Hacker News dark factory five levels Shapiro,failures,2026-05-06T00:00:00Z,200,,false,4,synthesis,2026,HN thread on Shapiro's 5-levels post: 'dark factory thing is basically unproven' (Willison); 'completely shit' code from real attempts (ekidd).
https://github.com/strongdm/cxdb,https://github.com/strongdm/cxdb,8e2c536a3e85a52fdd51759dbf591f6a13d1585b915b4e502513e2613e1069c0,CXDB,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,StrongDM's open-source AI Context Store — content-addressed Turn DAG plus Blob CAS for immutable agent conversation/tool-output traces; the storage layer of the Dark Factory pattern.
https://github.com/All-Hands-AI/OpenHands,https://github.com/openhands/openhands,54a83b431fc38a17ac244766a1e225f13750c369b615240c3ca9898c91d87d2f,open source coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,OpenHands (formerly OpenDevin) — open coding-agent platform with SDK/CLI/GUI; the most mature OSS replacement for the proprietary inner loop in a Dark Factory build.
https://github.com/cline/cline,https://github.com/cline/cline,535d0fb765dc65e140c27d8401b2b9ca4692f84816e9cb049c57d9ffed569e8c,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,"Cline — model-agnostic, review-first VS Code coding agent; reference implementation of the inner agentic loop that Dark Factory builds typically downgrade by removing the human-confirmation step."
https://github.com/Aider-AI/aider,https://github.com/aider-ai/aider,3bf94bfdebc50338a2ea56ce82077e1a13aefd451790cbbad758fe3287e24b63,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Aider — terminal-native git-aware coding agent with strong SWE-bench scores; the kind of CLI agent parallel orchestrators spawn N copies of in worktrees.
https://github.com/SWE-agent/SWE-agent,https://github.com/swe-agent/swe-agent,de678f8382956e6e0f741f44d5f456e5468a3dfa9a36423cd8fef31b3b8081df,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2024,SWE-agent — Princeton/CMU research-grade coding agent with a constrained Agent-Computer Interface; baseline target for most coding-agent eval pipelines. Active maintenance through 2026; pre-floor origin (2024) but still relevant.
https://github.com/RooCodeInc/Roo-Code,https://github.com/roocodeinc/roo-code,efa2bcbdaa86028ac07d8bf9d9da663803702c885bcc972853f92b6fe1de5034,coding agent harness,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Roo Code — Cline fork with custom 'modes' that constrain agent capabilities per phase; closest open analog to the multi-phase nodes in StrongDM's Attractor graph.
https://github.com/yamadashy/repomix,https://github.com/yamadashy/repomix,c593b7f4cf71e1a1c7fec84ab5999b535e13fa0d2cb144b87a346f70101c3ac4,repomix prompt context packing,libraries,2026-05-06T17:00:00Z,200,,false,2,primary,2026,Repomix — packs an entire repo into AI-friendly bundles with tree-sitter compression and an MCP server; the context-packing utility coding agents use to fit codebases into context.
